"covariate_id","covariate_name","covariate_analysis_id","analysis_id","database_id"
4306084210,"condition_era group during day -365 through 0 days relative to index: Dislocation of hip joint",210,2,"HIRA"
433979210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of respiratory system and intrathoracic organ",210,2,"HIRA"
44782778210,"condition_era group during day -365 through 0 days relative to index: Pain disorder with psychological factor",210,2,"HIRA"
140648210,"condition_era group during day -365 through 0 days relative to index: Onychomycosis due to dermatophyte",210,2,"HIRA"
4177067210,"condition_era group during day -365 through 0 days relative to index: Mass of urinary bladder",210,2,"HIRA"
4102481210,"condition_era group during day -365 through 0 days relative to index: Nerve root and plexus compressions in intervertebral disc disorders",210,2,"HIRA"
72413210,"condition_era group during day -365 through 0 days relative to index: Nontraumatic rupture of muscle",210,2,"HIRA"
4320023210,"condition_era group during day -365 through 0 days relative to index: Traumatic amputation of hand",210,2,"HIRA"
30133210,"condition_era group during day -365 through 0 days relative to index: Acute laryngitis",210,2,"HIRA"
192854210,"condition_era group during day -365 through 0 days relative to index: Intramural leiomyoma of uterus",210,2,"HIRA"
4248392210,"condition_era group during day -365 through 0 days relative to index: Disease due to Papillomaviridae",210,2,"HIRA"
4115106210,"condition_era group during day -365 through 0 days relative to index: Mass of digestive structure",210,2,"HIRA"
196064210,"condition_era group during day -365 through 0 days relative to index: Carcinoma in situ of digestive organ",210,2,"HIRA"
435755210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of skin of eyelid",210,2,"HIRA"
4133643210,"condition_era group during day -365 through 0 days relative to index: Thoracic back pain",210,2,"HIRA"
4263109210,"condition_era group during day -365 through 0 days relative to index: Congenital immunodeficiency disease",210,2,"HIRA"
40490918210,"condition_era group during day -365 through 0 days relative to index: Marginal zone lymphoma",210,2,"HIRA"
194702210,"condition_era group during day -365 through 0 days relative to index: Premature rupture of membranes",210,2,"HIRA"
74723210,"condition_era group during day -365 through 0 days relative to index: Arthropathy associated with a neurological disorder",210,2,"HIRA"
316822210,"condition_era group during day -365 through 0 days relative to index: Heart murmur",210,2,"HIRA"
439695210,"condition_era group during day -365 through 0 days relative to index: Hypertensive heart and renal disease with renal failure",210,2,"HIRA"
4116810210,"condition_era group during day -365 through 0 days relative to index: Pain of head and neck region",210,2,"HIRA"
442104210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of descending colon",210,2,"HIRA"
441545210,"condition_era group during day -365 through 0 days relative to index: Somatization disorder",210,2,"HIRA"
4177115210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of testis",210,2,"HIRA"
4311387210,"condition_era group during day -365 through 0 days relative to index: Infertile",210,2,"HIRA"
437312210,"condition_era group during day -365 through 0 days relative to index: Bleeding",210,2,"HIRA"
433030210,"condition_era group during day -365 through 0 days relative to index: False-positive serological test for syphilis",210,2,"HIRA"
198984210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of cervix",210,2,"HIRA"
4129410210,"condition_era group during day -365 through 0 days relative to index: Contusion of ocular adnexa",210,2,"HIRA"
40489336210,"condition_era group during day -365 through 0 days relative to index: Infection of peritoneum due to Chlamydia trachomatis",210,2,"HIRA"
4087155210,"condition_era group during day -365 through 0 days relative to index: Lump in eyelid",210,2,"HIRA"
4169598210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary system",210,2,"HIRA"
4137220210,"condition_era group during day -365 through 0 days relative to index: Diabetic glomerulonephritis",210,2,"HIRA"
4168796210,"condition_era group during day -365 through 0 days relative to index: Muscle strain",210,2,"HIRA"
37116845210,"condition_era group during day -365 through 0 days relative to index: Acute severe refractory exacerbation of asthma",210,2,"HIRA"
4087642210,"condition_era group during day -365 through 0 days relative to index: Distention of vein",210,2,"HIRA"
4053828210,"condition_era group during day -365 through 0 days relative to index: Fracture of thoracic spine",210,2,"HIRA"
4162251210,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of skin head and neck",210,2,"HIRA"
4285734210,"condition_era group during day -365 through 0 days relative to index: Instability of joint",210,2,"HIRA"
136853210,"condition_era group during day -365 through 0 days relative to index: Partial thickness burn of trunk",210,2,"HIRA"
4180643210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of musculoskeletal structure of trunk",210,2,"HIRA"
261236210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of upper lobe, bronchus or lung",210,2,"HIRA"
36716939210,"condition_era group during day -365 through 0 days relative to index: Recurrent ulcer of mouth",210,2,"HIRA"
4105886210,"condition_era group during day -365 through 0 days relative to index: Adverse reaction",210,2,"HIRA"
441788210,"condition_era group during day -365 through 0 days relative to index: Human papilloma virus infection",210,2,"HIRA"
435220210,"condition_era group during day -365 through 0 days relative to index: Severe recurrent major depression without psychotic features",210,2,"HIRA"
4140090210,"condition_era group during day -365 through 0 days relative to index: Parkinsonism",210,2,"HIRA"
4290964210,"condition_era group during day -365 through 0 days relative to index: Superficial injury of skin",210,2,"HIRA"
4041664210,"condition_era group during day -365 through 0 days relative to index: Difficulty breathing",210,2,"HIRA"
4298714210,"condition_era group during day -365 through 0 days relative to index: Dermatosis of lip",210,2,"HIRA"
4178818210,"condition_era group during day -365 through 0 days relative to index: Inflammation of specific body systems",210,2,"HIRA"
4055361210,"condition_era group during day -365 through 0 days relative to index: Generalized epilepsy",210,2,"HIRA"
4132792210,"condition_era group during day -365 through 0 days relative to index: Anterior uveitis",210,2,"HIRA"
436096210,"condition_era group during day -365 through 0 days relative to index: Chronic pain",210,2,"HIRA"
4001453210,"condition_era group during day -365 through 0 days relative to index: Sacroiliac disorder",210,2,"HIRA"
4108636210,"condition_era group during day -365 through 0 days relative to index: Superficial injury of head and neck",210,2,"HIRA"
4129143210,"condition_era group during day -365 through 0 days relative to index: Inflammation of vulva",210,2,"HIRA"
4176945210,"condition_era group during day -365 through 0 days relative to index: Inflammatory disorder of cartilage",210,2,"HIRA"
433736210,"condition_era group during day -365 through 0 days relative to index: Obesity",210,2,"HIRA"
4151937210,"condition_era group during day -365 through 0 days relative to index: Medication-induced postural tremor",210,2,"HIRA"
37017452210,"condition_era group during day -365 through 0 days relative to index: Drug resistance to antibacterial agent",210,2,"HIRA"
4131746210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of pelvic peritoneum",210,2,"HIRA"
4115107210,"condition_era group during day -365 through 0 days relative to index: Mass of female genital structure",210,2,"HIRA"
4177236210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of pelvis",210,2,"HIRA"
4171569210,"condition_era group during day -365 through 0 days relative to index: Parkinsonism due to drug",210,2,"HIRA"
195363210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of the kidney",210,2,"HIRA"
4170770210,"condition_era group during day -365 through 0 days relative to index: Epidermoid cyst",210,2,"HIRA"
433229210,"condition_era group during day -365 through 0 days relative to index: Ankylosis of tooth",210,2,"HIRA"
139850210,"condition_era group during day -365 through 0 days relative to index: Acute frontal sinusitis",210,2,"HIRA"
374042210,"condition_era group during day -365 through 0 days relative to index: Interstitial and deep keratitis",210,2,"HIRA"
74728210,"condition_era group during day -365 through 0 days relative to index: Synovitis and tenosynovitis",210,2,"HIRA"
4035611210,"condition_era group during day -365 through 0 days relative to index: Seropositive rheumatoid arthritis",210,2,"HIRA"
4056435210,"condition_era group during day -365 through 0 days relative to index: Traumatic amputation of limb",210,2,"HIRA"
257007210,"condition_era group during day -365 through 0 days relative to index: Allergic rhinitis",210,2,"HIRA"
442109210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of bronchus",210,2,"HIRA"
4198381210,"condition_era group during day -365 through 0 days relative to index: Ulcer of duodenum",210,2,"HIRA"
138148210,"condition_era group during day -365 through 0 days relative to index: Plantar nerve lesion",210,2,"HIRA"
432719210,"condition_era group during day -365 through 0 days relative to index: Panniculitis",210,2,"HIRA"
4322737210,"condition_era group during day -365 through 0 days relative to index: Infection of tooth",210,2,"HIRA"
4051740210,"condition_era group during day -365 through 0 days relative to index: Multiple superficial injuries of ankle and foot",210,2,"HIRA"
438557210,"condition_era group during day -365 through 0 days relative to index: Abnormal glucose level",210,2,"HIRA"
316437210,"condition_era group during day -365 through 0 days relative to index: Cerebral atherosclerosis",210,2,"HIRA"
4129878210,"condition_era group during day -365 through 0 days relative to index: Neoplasm of hepatic flexure of colon",210,2,"HIRA"
42536848210,"condition_era group during day -365 through 0 days relative to index: Multiple injuries of lower leg",210,2,"HIRA"
4028265210,"condition_era group during day -365 through 0 days relative to index: Infectious disease of cardiovascular system",210,2,"HIRA"
442619210,"condition_era group during day -365 through 0 days relative to index: Fracture of humerus",210,2,"HIRA"
40483560210,"condition_era group during day -365 through 0 days relative to index: Combined immunodeficiency disease",210,2,"HIRA"
319843210,"condition_era group during day -365 through 0 days relative to index: Mitral valve disorder",210,2,"HIRA"
197675210,"condition_era group during day -365 through 0 days relative to index: Incontinence of feces",210,2,"HIRA"
42873109210,"condition_era group during day -365 through 0 days relative to index: Hemorrhage into subarachnoid space of neuraxis",210,2,"HIRA"
194001210,"condition_era group during day -365 through 0 days relative to index: Abnormality of secretion of gastrin",210,2,"HIRA"
380733210,"condition_era group during day -365 through 0 days relative to index: Otalgia",210,2,"HIRA"
42536508210,"condition_era group during day -365 through 0 days relative to index: Fistula of digestive system",210,2,"HIRA"
434008210,"condition_era group during day -365 through 0 days relative to index: White blood cell disorder",210,2,"HIRA"
4146103210,"condition_era group during day -365 through 0 days relative to index: Degeneration of macula and posterior pole",210,2,"HIRA"
436659210,"condition_era group during day -365 through 0 days relative to index: Iron deficiency anemia",210,2,"HIRA"
137345210,"condition_era group during day -365 through 0 days relative to index: Pressure ulcer stage 4",210,2,"HIRA"
434592210,"condition_era group during day -365 through 0 days relative to index: B-cell lymphoma",210,2,"HIRA"
4103532210,"condition_era group during day -365 through 0 days relative to index: Immune thrombocytopenia",210,2,"HIRA"
435613210,"condition_era group during day -365 through 0 days relative to index: Cellulitis",210,2,"HIRA"
443617210,"condition_era group during day -365 through 0 days relative to index: Conduct disorder",210,2,"HIRA"
443398210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of intestine",210,2,"HIRA"
73001210,"condition_era group during day -365 through 0 days relative to index: Myositis",210,2,"HIRA"
4239882210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of fallopian tube",210,2,"HIRA"
4181328210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of adrenal gland",210,2,"HIRA"
435784210,"condition_era group during day -365 through 0 days relative to index: Somatoform disorder",210,2,"HIRA"
4180915210,"condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary tract proper",210,2,"HIRA"
4303106210,"condition_era group during day -365 through 0 days relative to index: Benign neoplasm of oral cavity",210,2,"HIRA"
4124866210,"condition_era group during day -365 through 0 days relative to index: Venous hemorrhage",210,2,"HIRA"
4335169210,"condition_era group during day -365 through 0 days relative to index: Acute transient psychotic disorder",210,2,"HIRA"
378421210,"condition_era group during day -365 through 0 days relative to index: Alcoholic polyneuropathy",210,2,"HIRA"
436027210,"condition_era group during day -365 through 0 days relative to index: Coxsackie virus disease",210,2,"HIRA"
140020210,"condition_era group during day -365 through 0 days relative to index: Viral exanthem",210,2,"HIRA"
436805210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of anterior segment of eye",210,2,"HIRA"
4142479210,"condition_era group during day -365 through 0 days relative to index: Hyperthyroidism",210,2,"HIRA"
201519210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of liver",210,2,"HIRA"
37205057210,"condition_era group during day -365 through 0 days relative to index: Pustular psoriasis of palm of hand",210,2,"HIRA"
4242875210,"condition_era group during day -365 through 0 days relative to index: Abscess of pharynx",210,2,"HIRA"
4084167210,"condition_era group during day -365 through 0 days relative to index: Acute allergic reaction",210,2,"HIRA"
25297210,"condition_era group during day -365 through 0 days relative to index: Acute pharyngitis",210,2,"HIRA"
315586210,"condition_era group during day -365 through 0 days relative to index: Priapism",210,2,"HIRA"
4337941210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of head",210,2,"HIRA"
4137468210,"condition_era group during day -365 through 0 days relative to index: Abscess of skin and/or subcutaneous tissue",210,2,"HIRA"
4028241210,"condition_era group during day -365 through 0 days relative to index: Chronic disease of teeth AND/OR supporting structures",210,2,"HIRA"
434348210,"condition_era group during day -365 through 0 days relative to index: Acute and subacute iridocyclitis",210,2,"HIRA"
36717187210,"condition_era group during day -365 through 0 days relative to index: Infection caused by Rubulavirus",210,2,"HIRA"
74582210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of rectum",210,2,"HIRA"
381316210,"condition_era group during day -365 through 0 days relative to index: Cerebrovascular accident",210,2,"HIRA"
4207187210,"condition_era group during day -365 through 0 days relative to index: Viral lower respiratory infection",210,2,"HIRA"
36684304210,"condition_era group during day -365 through 0 days relative to index: Disease due to cestode of order Diphyllobothriidea",210,2,"HIRA"
4070301210,"condition_era group during day -365 through 0 days relative to index: Fracture of upper end of tibia",210,2,"HIRA"
4059452210,"condition_era group during day -365 through 0 days relative to index: Glomerular disease",210,2,"HIRA"
436635210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of sigmoid colon",210,2,"HIRA"
198988210,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of pelvis",210,2,"HIRA"
4129391210,"condition_era group during day -365 through 0 days relative to index: Female genital tract infection",210,2,"HIRA"
4012234210,"condition_era group during day -365 through 0 days relative to index: Genitourinary pain",210,2,"HIRA"
4004352210,"condition_era group during day -365 through 0 days relative to index: Irritant contact dermatitis",210,2,"HIRA"
4094822210,"condition_era group during day -365 through 0 days relative to index: Foreign body in respiratory tract",210,2,"HIRA"
4156515210,"condition_era group during day -365 through 0 days relative to index: Malnutrition",210,2,"HIRA"
438411210,"condition_era group during day -365 through 0 days relative to index: Endophthalmitis",210,2,"HIRA"
4132553210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of visual system",210,2,"HIRA"
4313834210,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of thoracic cage",210,2,"HIRA"
4034633202,"condition_era during day -365 through 0 days relative to index: Singers' nodes",202,2,"HIRA"
433516202,"condition_era during day -365 through 0 days relative to index: Duodenitis",202,2,"HIRA"
444243202,"condition_era during day -365 through 0 days relative to index: Neurosis",202,2,"HIRA"
4243161202,"condition_era during day -365 through 0 days relative to index: Open wound of head",202,2,"HIRA"
374013202,"condition_era during day -365 through 0 days relative to index: Secondary parkinsonism",202,2,"HIRA"
4162859202,"condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of adrenal medulla",202,2,"HIRA"
40479625202,"condition_era during day -365 through 0 days relative to index: Atherosclerosis of artery",202,2,"HIRA"
4300704202,"condition_era during day -365 through 0 days relative to index: Diffuse large B-cell lymphoma",202,2,"HIRA"
4216644202,"condition_era during day -365 through 0 days relative to index: Rectal polyp",202,2,"HIRA"
432251202,"condition_era during day -365 through 0 days relative to index: Disease caused by parasite",202,2,"HIRA"
4024707202,"condition_era during day -365 through 0 days relative to index: Perception AND/OR perception disturbance",202,2,"HIRA"
4098611202,"condition_era during day -365 through 0 days relative to index: Hyperuricemia without signs of inflammatory arthritis and tophaceous disease",202,2,"HIRA"
4320628202,"condition_era during day -365 through 0 days relative to index: Fracture of shaft of tibia",202,2,"HIRA"
4332304202,"condition_era during day -365 through 0 days relative to index: Status epilepticus",202,2,"HIRA"
4035436202,"condition_era during day -365 through 0 days relative to index: Secondary gout",202,2,"HIRA"
134736202,"condition_era during day -365 through 0 days relative to index: Backache",202,2,"HIRA"
4108537202,"condition_era during day -365 through 0 days relative to index: Disorders of excessive somnolence",202,2,"HIRA"
4175167202,"condition_era during day -365 through 0 days relative to index: Traumatic hemothorax",202,2,"HIRA"
24609202,"condition_era during day -365 through 0 days relative to index: Hypoglycemia",202,2,"HIRA"
4056770202,"condition_era during day -365 through 0 days relative to index: Breast signs and symptoms",202,2,"HIRA"
195212202,"condition_era during day -365 through 0 days relative to index: Hypercortisolism",202,2,"HIRA"
37312672202,"condition_era during day -365 through 0 days relative to index: Chronic inflammation of pelvic peritoneum",202,2,"HIRA"
4089879202,"condition_era during day -365 through 0 days relative to index: Keratoconjunctivitis due to adenovirus",202,2,"HIRA"
4133009202,"condition_era during day -365 through 0 days relative to index: Injury of female genital system",202,2,"HIRA"
40405599202,"condition_era during day -365 through 0 days relative to index: Fibromyalgia",202,2,"HIRA"
44806251202,"condition_era during day -365 through 0 days relative to index: Biliary acute pancreatitis",202,2,"HIRA"
375545202,"condition_era during day -365 through 0 days relative to index: Cataract",202,2,"HIRA"
380702202,"condition_era during day -365 through 0 days relative to index: Cerebral cyst",202,2,"HIRA"
4043731202,"condition_era during day -365 through 0 days relative to index: Infarction - precerebral",202,2,"HIRA"
40486631202,"condition_era during day -365 through 0 days relative to index: Sepsis due to anaerobic bacteria",202,2,"HIRA"
260212202,"condition_era during day -365 through 0 days relative to index: Perinatal atelectasis",202,2,"HIRA"
4163710202,"condition_era during day -365 through 0 days relative to index: Dilated cardiomyopathy",202,2,"HIRA"
4057183202,"condition_era during day -365 through 0 days relative to index: Multiple open wounds of lower leg",202,2,"HIRA"
375277202,"condition_era during day -365 through 0 days relative to index: Non-infectious pinna disorders",202,2,"HIRA"
373404202,"condition_era during day -365 through 0 days relative to index: Ophthalmic herpes simplex",202,2,"HIRA"
442176202,"condition_era during day -365 through 0 days relative to index: Protozoan infection",202,2,"HIRA"
4084964202,"condition_era during day -365 through 0 days relative to index: Tinea imbricata",202,2,"HIRA"
432250202,"condition_era during day -365 through 0 days relative to index: Disorder due to infection",202,2,"HIRA"
435802202,"condition_era during day -365 through 0 days relative to index: Blepharospasm",202,2,"HIRA"
42538119202,"condition_era during day -365 through 0 days relative to index: Transplanted heart valve present",202,2,"HIRA"
436677202,"condition_era during day -365 through 0 days relative to index: Adjustment disorder",202,2,"HIRA"
434610202,"condition_era during day -365 through 0 days relative to index: Hyperkalemia",202,2,"HIRA"
374377202,"condition_era during day -365 through 0 days relative to index: Paralytic syndrome",202,2,"HIRA"
436070202,"condition_era during day -365 through 0 days relative to index: Vitamin D deficiency",202,2,"HIRA"
316139202,"condition_era during day -365 through 0 days relative to index: Heart failure",202,2,"HIRA"
4051005202,"condition_era during day -365 through 0 days relative to index: Open wound of nose",202,2,"HIRA"
378416202,"condition_era during day -365 through 0 days relative to index: Retinal disorder",202,2,"HIRA"
4046090202,"condition_era during day -365 through 0 days relative to index: Mixed cortical and subcortical vascular dementia",202,2,"HIRA"
444097202,"condition_era during day -365 through 0 days relative to index: Thrombophlebitis of lower extremities",202,2,"HIRA"
320752202,"condition_era during day -365 through 0 days relative to index: Influenza with non-respiratory manifestation",202,2,"HIRA"
439052202,"condition_era during day -365 through 0 days relative to index: Dentofacial functional anomaly",202,2,"HIRA"
437496202,"condition_era during day -365 through 0 days relative to index: Epidemic vertigo",202,2,"HIRA"
4048028202,"condition_era during day -365 through 0 days relative to index: Diabetic mononeuropathy",202,2,"HIRA"
74080202,"condition_era during day -365 through 0 days relative to index: Orthostatic proteinuria",202,2,"HIRA"
4110961202,"condition_era during day -365 through 0 days relative to index: Generalized ischemic myocardial dysfunction",202,2,"HIRA"
40486896202,"condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of extrahepatic bile duct",202,2,"HIRA"
37018293202,"condition_era during day -365 through 0 days relative to index: Inflammatory disorder of jaw region",202,2,"HIRA"
434625202,"condition_era during day -365 through 0 days relative to index: Undifferentiated somatoform disorder",202,2,"HIRA"
4168152202,"condition_era during day -365 through 0 days relative to index: Fracture of vault of skull",202,2,"HIRA"
194984202,"condition_era during day -365 through 0 days relative to index: Disease of liver",202,2,"HIRA"
4127089202,"condition_era during day -365 through 0 days relative to index: Coronary artery spasm",202,2,"HIRA"
201965202,"condition_era during day -365 through 0 days relative to index: Shock",202,2,"HIRA"
75053202,"condition_era during day -365 through 0 days relative to index: Fracture of bone",202,2,"HIRA"
438979202,"condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of hepatic flexure of colon",202,2,"HIRA"
78605202,"condition_era during day -365 through 0 days relative to index: Contusion of elbow",202,2,"HIRA"
80187202,"condition_era during day -365 through 0 days relative to index: Medial epicondylitis",202,2,"HIRA"
444429202,"condition_era during day -365 through 0 days relative to index: Herpes simplex",202,2,"HIRA"
435088202,"condition_era during day -365 through 0 days relative to index: Senility",202,2,"HIRA"
4069654202,"condition_era during day -365 through 0 days relative to index: Connective tissue and disc stenosis of intervertebral foramina",202,2,"HIRA"
373176202,"condition_era during day -365 through 0 days relative to index: Organic mood disorder",202,2,"HIRA"
375827202,"condition_era during day -365 through 0 days relative to index: Acute non-suppurative otitis media - serous",202,2,"HIRA"
4042140202,"condition_era during day -365 through 0 days relative to index: Finding by site",202,2,"HIRA"
441266202,"condition_era during day -365 through 0 days relative to index: Thiamine deficiency",202,2,"HIRA"
77340202,"condition_era during day -365 through 0 days relative to index: Genitourinary tract infection in pregnancy",202,2,"HIRA"
4191822202,"condition_era during day -365 through 0 days relative to index: Multiple open wounds of wrist and hand",202,2,"HIRA"
37399393202,"condition_era during day -365 through 0 days relative to index: Symptomatic periapical periodontitis",202,2,"HIRA"
196151202,"condition_era during day -365 through 0 days relative to index: Functional disorder of intestine",202,2,"HIRA"
375828202,"condition_era during day -365 through 0 days relative to index: Patulous eustachian tube",202,2,"HIRA"
4015503202,"condition_era during day -365 through 0 days relative to index: Pertrochanteric fracture",202,2,"HIRA"
4177007202,"condition_era during day -365 through 0 days relative to index: Hyperimmunoglobulin E syndrome",202,2,"HIRA"
4023944202,"condition_era during day -365 through 0 days relative to index: Contact urticaria",202,2,"HIRA"
442167202,"condition_era during day -365 through 0 days relative to index: Neoplasm of uncertain behavior of craniopharyngeal duct",202,2,"HIRA"
4079499202,"condition_era during day -365 through 0 days relative to index: Convalescence after radiotherapy",202,2,"HIRA"
315296202,"condition_era during day -365 through 0 days relative to index: Preinfarction syndrome",202,2,"HIRA"
440432202,"condition_era during day -365 through 0 days relative to index: Accretion on teeth",202,2,"HIRA"
375552202,"condition_era during day -365 through 0 days relative to index: Pterygium",202,2,"HIRA"
321596202,"condition_era during day -365 through 0 days relative to index: Peripheral venous insufficiency",202,2,"HIRA"
255841202,"condition_era during day -365 through 0 days relative to index: Chronic bronchitis",202,2,"HIRA"
4097962202,"condition_era during day -365 through 0 days relative to index: Open wound of lower limb",202,2,"HIRA"
438485202,"condition_era during day -365 through 0 days relative to index: Postoperative state",202,2,"HIRA"
433596202,"condition_era during day -365 through 0 days relative to index: Abnormal sputum",202,2,"HIRA"
255573202,"condition_era during day -365 through 0 days relative to index: Chronic obstructive lung disease",202,2,"HIRA"
4187850202,"condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of breast upper outer quadrant",202,2,"HIRA"
45757770202,"condition_era during day -365 through 0 days relative to index: Reflex neuropathic bladder",202,2,"HIRA"
441818202,"condition_era during day -365 through 0 days relative to index: Hemangioma",202,2,"HIRA"
4270024202,"condition_era during day -365 through 0 days relative to index: Acute non-ST segment elevation myocardial infarction",202,2,"HIRA"
434010202,"condition_era during day -365 through 0 days relative to index: Schizotypal personality disorder",202,2,"HIRA"
444130202,"condition_era during day -365 through 0 days relative to index: Injury of foot",202,2,"HIRA"
37119138202,"condition_era during day -365 through 0 days relative to index: Iron deficiency anemia due to blood loss",202,2,"HIRA"
439264202,"condition_era during day -365 through 0 days relative to index: Acute suppurative otitis media",202,2,"HIRA"
376063202,"condition_era during day -365 through 0 days relative to index: Benign neoplasm of cerebral meninges",202,2,"HIRA"
4077577202,"condition_era during day -365 through 0 days relative to index: Moderate recurrent major depression",202,2,"HIRA"
441259202,"condition_era during day -365 through 0 days relative to index: Non-thrombocytopenic purpura",202,2,"HIRA"
4226991202,"condition_era during day -365 through 0 days relative to index: Xerostomia",202,2,"HIRA"
4055610202,"condition_era during day -365 through 0 days relative to index: Disorder due to and following injury of muscle and tendon of lower limb",202,2,"HIRA"
75897202,"condition_era during day -365 through 0 days relative to index: Polyarthropathy",202,2,"HIRA"
4213271202,"condition_era during day -365 through 0 days relative to index: Acquired palmoplantar keratoderma",202,2,"HIRA"
439751202,"condition_era during day -365 through 0 days relative to index: Secondary malignant neoplasm of intrathoracic lymph nodes",202,2,"HIRA"
37017452202,"condition_era during day -365 through 0 days relative to index: Drug resistance to antibacterial agent",202,2,"HIRA"
4047120202,"condition_era during day -365 through 0 days relative to index: Disorders of attention and motor control",202,2,"HIRA"
377888202,"condition_era during day -365 through 0 days relative to index: Conductive hearing loss",202,2,"HIRA"
4116450202,"condition_era during day -365 through 0 days relative to index: Secondary multiple arthrosis",202,2,"HIRA"
201909202,"condition_era during day -365 through 0 days relative to index: Female infertility",202,2,"HIRA"
4092513202,"condition_era during day -365 through 0 days relative to index: Malignant neoplasm, overlapping lesion of breast",202,2,"HIRA"
437805202,"condition_era during day -365 through 0 days relative to index: Primary malignant neoplasm of middle third of esophagus",202,2,"HIRA"
4079936202,"condition_era during day -365 through 0 days relative to index: Convalescence after chemotherapy",202,2,"HIRA"
4015350202,"condition_era during day -365 through 0 days relative to index: Fracture at wrist and/or hand level",202,2,"HIRA"
319844202,"condition_era during day -365 through 0 days relative to index: Acute ischemic heart disease",202,2,"HIRA"
378253202,"condition_era during day -365 through 0 days relative to index: Headache",202,2,"HIRA"
76725202,"condition_era during day -365 through 0 days relative to index: Anal fissure",202,2,"HIRA"
196168202,"condition_era during day -365 through 0 days relative to index: Irregular periods",202,2,"HIRA"
192568202,"condition_era during day -365 through 0 days relative to index: Secondary malignant neoplasm of intra-abdominal lymph nodes",202,2,"HIRA"
139900202,"condition_era during day -365 through 0 days relative to index: Urticaria",202,2,"HIRA"
435517202,"condition_era during day -365 through 0 days relative to index: Acidosis",202,2,"HIRA"
4092538202,"condition_era during day -365 through 0 days relative to index: Herpesviral vesicular dermatitis",202,2,"HIRA"
433450202,"condition_era during day -365 through 0 days relative to index: Paranoid schizophrenia",202,2,"HIRA"
4115380202,"condition_era during day -365 through 0 days relative to index: Primary coxarthrosis, bilateral",202,2,"HIRA"
4266083202,"condition_era during day -365 through 0 days relative to index: Granuloma faciale",202,2,"HIRA"
373995202,"condition_era during day -365 through 0 days relative to index: Delirium",202,2,"HIRA"
4312756202,"condition_era during day -365 through 0 days relative to index: Alopecia universalis",202,2,"HIRA"
4106355202,"condition_era during day -365 through 0 days relative to index: Superficial injury of lower leg",202,2,"HIRA"
442013202,"condition_era during day -365 through 0 days relative to index: Burn",202,2,"HIRA"
440383202,"condition_era during day -365 through 0 days relative to index: Depressive disorder",202,2,"HIRA"
201690202,"condition_era during day -365 through 0 days relative to index: Renal colic",202,2,"HIRA"
440431202,"condition_era during day -365 through 0 days relative to index: Mycoplasma pneumonia",202,2,"HIRA"
133729202,"condition_era during day -365 through 0 days relative to index: Hyperparathyroidism",202,2,"HIRA"
260131202,"condition_era during day -365 through 0 days relative to index: Disorder of bronchus",202,2,"HIRA"
432898202,"condition_era during day -365 through 0 days relative to index: Severe intellectual disability",202,2,"HIRA"
4067173202,"condition_era during day -365 through 0 days relative to index: Perifolliculitis capitis abscedens",202,2,"HIRA"
4128914202,"condition_era during day -365 through 0 days relative to index: Fracture of multiple ribs",202,2,"HIRA"
374027202,"condition_era during day -365 through 0 days relative to index: Lesion of ulnar nerve",202,2,"HIRA"
37110393202,"condition_era during day -365 through 0 days relative to index: Sudden idiopathic hearing loss",202,2,"HIRA"
75346202,"condition_era during day -365 through 0 days relative to index: Derangement of meniscus",202,2,"HIRA"
436231202,"condition_era during day -365 through 0 days relative to index: Abnormal findings diagnostic imaging of liver+biliary tract",202,2,"HIRA"
26060202,"condition_era during day -365 through 0 days relative to index: Benign neoplasm of tonsil",202,2,"HIRA"
